,User id,Club,Genre,Age,Zone géographique,Occupation,Sport,Film,Interactions en ligne,Revenu,Permis de conduire,Motorisé,Que faites vous pendant votre temps libre?,Vous aimez les jeux videos?,vous préférez quelles marques,Que fais tu pendant ton temps libre?,En général quel type d'information as tu besoin?,"Plus globalement, as-tu des projets personnels ?",T’intéresses tu à la politique ?,Vois-tu un intérêt à voter ?,"D’après toi, qu’est-ce qui manque le plus aux jeunes de ton âge?",Vous disposez (plusieurs réponses possible),vous êtes ,combien de voitures disposez vous dans votre famille,j'habite?,Pour me déplacer je prends ,As-tu accès à internet facilement?
2065,624cab4b44aeab0020683188,,homme,entre 18 24 an,medenine,,,romantique,facebook instagram tik tok snapshat,entre 400 650 dtn mois,,false,autre,non,nike lacoste bos prada,tvjeux vidéos,autre,voyage,false,false,transport,aucun,locataire,2,,autre,false
2066,621cb5a9434532001f1617fe,"club, africain",homme,moins 18 an,sidi bouzid,,football,action,facebook,entre 3000 5000 dtn mois,,false,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,sport losirs,projet detudes,false,true,évènements culturels,machine a laver automatique,propiétaire,aucune,"chez, parent",,
2067,620e8bb14413240020f0fe74,tunis,homme,entre 25 34 an,siliana,recherche dun emploi,handball,science fiction,facebook instagram tik tok snapshat,inferieur 400 dtn mois,true,false,internet,oui,chanel saint laurent dior louis vuitton,internet,offres demploi,projet particulier,false,false,sécurité,aucun,locataire,aucune,"chez, parent",,false
2068,62a4d801c83e5000204ae60c,,,moins 18 an,tunis,lycée,football,horreur,facebook instagram tik tok snapshat,entre 3000 5000 dtn mois,true,true,tvjeux vidéos,oui,nike lacoste bos prada,internet,projets létranger voyage études emplois,projet humanitaire carritatif,true,true,transport,machine a laver semi automatique,locataire,2,,,true
2069,62c444f9b47035002ae86900,"club, africain",femme,moins 18 an,tunis,,,action,facebook,entre 3000 5000 dtn mois,,true,activités associatives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,projet detudes,false,true,,machine a laver automatique,locataire,aucune,"chez, parent",bus,
2070,621a07eb8f081f001ff879f6,,homme,entre 18 24 an,sousse,luniversité,football,action,facebook instagram tik tok,entre 1800 3000 dtn mois,,false,activités sportives,oui,nike lacoste bos prada,tvjeux vidéos activités sportives sortie entre amis,etudesformations sport losirs santé,projet detudes projet humanitaire carritatif,true,true,évènements culturels transport espaces jeunes instance donner avis sécurité lieux où demander conseils structure sportives,machine a laver automatique,propiétaire,1,"chez, parent",metro,true
2071,6217b499619553001f59f7c8,,homme,entre 25 34 an,sfax,,football,action,autre,inferieur 400 dtn mois,true,false,tvjeux vidéos,oui,nike lacoste bos prada,activités sportives,métiers,voyage,true,true,sécurité,congélateur hors celui réfrigérateur,locataire,aucune,,,
2072,62af1a6b20b51c00206ffe6b,,homme,,sousse,,,romantique,instagram,entre 3000 5000 dtn mois,true,false,lecture,oui,chanel saint laurent dior louis vuitton,activités associatives,offres demploi,projet detudes,true,true,évènements culturels,machine a laver semi automatique,locataire,aucune,appartement,metro,
2073,62bac5545c28b4001f4b7257,,,,tunis,collège,,romantique,facebook,plus der 5000 dtn mois,true,false,tvjeux vidéos,oui,chanel saint laurent dior louis vuitton,,etudesformations,voyage,true,true,évènements culturels,lave vaisselle,propiétaire,plus 2,,,false
2074,626fa8745a4754001ffbdd3a,tunis,femme,entre 25 34 an,sfax,luniversité,handball,action,instagram,entre 1000 1800 dtn mois,false,true,lecture,oui,nike lacoste bos prada,lecture,etudesformations,projet professionnel projet detudes voyage,false,true,évènements culturels espaces jeunes lieux où demander conseils structure sportives lieux où s’informer,machine a laver semi automatique,propiétaire,aucune,"chez, parent",bus,
2075,621f5b69af93ec0020bd0c98,tunis,homme,entre 25 34 an,kef,recherche dun emploi,,science fiction,facebook tik tok autre,inferieur 400 dtn mois,false,false,tvjeux vidéos internet sortie entre amis activités sportives,oui,nike lacoste bos prada,activités sportives tvjeux vidéos internet sortie entre amis,etudesformations offres demploi métiers,voyage projet detudes,false,false,instance donner avis lieux où s’informer lieux où demander conseils structure sportives,machine a laver semi automatique,locataire,aucune,"chez, parent",,
2076,6208248aacad62002a5f5f26,"club, africain",femme,,mahdia,salariée,basketball,comédie,facebook instagram snapshat autre,entre 650 1200 dtn mois,,false,activités sportives internet sortie entre amis,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos internet lecture,offres demploi vie pratique transport horaires d’ouverture différentes structure sport losirs santé,projet detudes,true,true,espaces jeunes sécurité lieux où s’informer,machine a laver automatique,propiétaire,aucune,,taxi,true
2077,62195b640cd88c0020df5c67,tunis,homme,entre 18 24 an,nabeul,,football,tragédie,facebook,entre 400 650 dtn mois,false,false,activités associatives,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos,offres demploi,projet detudes,true,false,évènements culturels,climatiseur,propiétaire,2,,taxi,false
2078,62e8f88f8a48ff001ef752ff,tunis,homme,moins 18 an,tunis,lycée,football,romantique,facebook,inferieur 400 dtn mois,,false,internet,oui,nike lacoste bos prada,activités sportives,offres demploi,projet detudes,false,false,évènements culturels,climatiseur,propiétaire,aucune,"chez, parent",bus,true
2079,621488ba0cd88c0020dcd19d,tunis,homme,entre 18 24 an,sfax,,football,action,facebook,inferieur 400 dtn mois,,false,sortie entre amis,oui,nike lacoste bos prada,activités sportives,etudesformations,projet detudes,true,true,évènements culturels,aucun,propiétaire,aucune,,bus,
2080,62e6829778f2ce001e2f5f0f,,femme,moins 18 an,tunis,collège,,comédie,tik tok,entre 1800 3000 dtn mois,false,false,internet tvjeux vidéos lecture,oui,chanel saint laurent dior louis vuitton,activités associatives,sport losirs,voyage,false,false,transport,machine a laver automatique,locataire,plus 2,"chez, parent","taxi, metro",
2081,620ab200031a460020222ed1,,homme,,tunis,,,action,autre,entre 3000 5000 dtn mois,,true,activités sportives,oui,nike lacoste bos prada,lecture,autre,projet particulier,false,false,structure sportives,aucun,locataire,plus 2,,,
2082,6207e161cbad6e0020e43bd5,"club, africain",homme,entre 18 24 an,tunis,lycée,football,action,facebook instagram,entre 650 1200 dtn mois,false,false,internet,oui,nike lacoste bos prada,internet,etudesformations,projet detudes,false,false,lieux où s’informer sécurité,climatiseur,locataire,aucune,"chez, parent",bus,true
2083,622c8c64eeb5ca0020e913ee,tunis,homme,entre 18 24 an,tunis,lycée,football,action,facebook instagram,inferieur 400 dtn mois,false,false,tvjeux vidéos internet sortie entre amis,oui,nike lacoste bos prada,tvjeux vidéos internet sortie entre amis,autre,projet detudes,true,false,sécurité,aucun,propiétaire,aucune,"chez, parent",bus,false
2084,628cbd85e20746002a7eff37,sahel,homme,,sousse,luniversité,football,horreur,facebook instagram tik tok snapshat,plus der 5000 dtn mois,true,true,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,offres demploi,voyage projet detudes projet professionnel,true,true,évènements culturels,machine a laver semi automatique,propiétaire,1,"chez, parent",bus,true
2085,624f9215119763001f7f710e,tunis,homme,,gafsa,lycée,football,action,facebook instagram tik tok snapshat,entre 1200 1800 dtn mois,false,false,activités sportives,oui,nike lacoste bos prada,activités sportives tvjeux vidéos internet sortie entre amis,sport losirs,projet humanitaire carritatif,true,false,évènements culturels transport,climatiseur,propiétaire,aucune,"chez, parent",,
2086,62dfb141bc1cde0020c07254,tunis,homme,,sidi bouzid,,basketball,romantique,autre,entre 1800 3000 dtn mois,false,false,tvjeux vidéos lecture autre,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos,etudesformations,projet professionnel,true,false,évènements culturels,climatiseur,locataire,1,"chez, parent",,
2087,6210d240f513d8001f84029a,,,,tunis,,,tragédie,facebook,plus der 5000 dtn mois,false,false,activités sportives,non,nike lacoste bos prada,activités associatives,etudesformations,voyage,false,false,transport,machine a laver automatique,propiétaire,aucune,"chez, parent",,false
2088,621e813f434532001f1715aa,,homme,,mahdia,lycée,,comédie,facebook instagram,entre 650 1200 dtn mois,false,true,autre,oui,nike lacoste bos prada,tvjeux vidéos internet sortie entre amis,autre,projet particulier,false,true,espaces jeunes transport évènements culturels sécurité instance donner avis lieux où s’informer lieux où demander conseils structure sportives,aucun,locataire,aucune,,,
2089,62beac7dbee20c001fb01fe7,,femme,entre 18 24 an,sidi bouzid,,,romantique,facebook,plus der 5000 dtn mois,,true,internet,oui,chanel saint laurent dior louis vuitton,internet,autre,projet professionnel,true,false,transport,machine a laver automatique,propiétaire,1,"chez, parent",,true
2090,620c92bca12e7b002ab1445d,"c, sfaxien",femme,entre 18 24 an,sfax,,danse,comédie,autre,entre 1200 1800 dtn mois,false,true,lecture,non,chanel saint laurent dior louis vuitton,lecture,santé sport losirs autre,voyage,false,true,espaces jeunes instance donner avis lieux où demander conseils structure sportives autre,climatiseur,propiétaire,aucune,autre,autre,
2091,62056b52cbad6e0020e1075d,sahel,femme,entre 18 24 an,sousse,lycée,,action,autre,entre 400 650 dtn mois,false,true,autre,oui,nike lacoste bos prada,activités associatives,autre,projet particulier,false,false,espaces jeunes,machine a laver automatique,locataire,plus 2,"chez, parent",autre,false
2092,62092f5769ce2d0020d113a1,"club, africain",femme,,tunis,luniversité,,action,facebook,plus der 5000 dtn mois,false,true,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,voyage,false,false,évènements culturels,machine a laver automatique,propiétaire,aucune,"chez, parent",bus,false
2093,62154353bdc1d6001edf1d9f,tunis,homme,moins 18 an,medenine,lycée,football,action,facebook instagram tik tok,plus der 5000 dtn mois,true,true,activités sportives,non,chanel saint laurent dior louis vuitton,lecture,sport losirs,voyage,false,false,évènements culturels,machine a laver automatique,propiétaire,aucune,,bus,false
2094,62c959f3320843002ae34a44,"club, africain",,moins 18 an,tunis,collège,football,action,facebook,plus der 5000 dtn mois,true,true,activités associatives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,voyage,true,true,évènements culturels,machine a laver automatique,locataire,aucune,,bus,true
2095,62d0192abc1cde0020b1feb1,,,moins 18 an,kairouan,,football,action,facebook,plus der 5000 dtn mois,true,true,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,voyage,true,true,évènements culturels,machine a laver automatique,propiétaire,aucune,"chez, parent",bus,true
2096,62114eb30cd88c0020dbc831,"club, africain",homme,entre 18 24 an,mahdia,recherche dun emploi,,action,facebook instagram autre,entre 400 650 dtn mois,false,false,tvjeux vidéos internet sortie entre amis,oui,nike lacoste bos prada,internet tvjeux vidéos,etudesformations offres demploi sport losirs santé projets létranger voyage études emplois autre,voyage projet detudes,false,false,évènements culturels transport espaces jeunes instance donner avis lieux où s’informer lieux où demander conseils sécurité autre,climatiseur,locataire,aucune,"chez, parent",autre,
2097,6218e996bdc1d6001ee0617e,,homme,entre 18 24 an,mahdia,luniversité,,action,tik tok,entre 1800 3000 dtn mois,false,false,internet,non,chanel saint laurent dior louis vuitton,tvjeux vidéos,etudesformations offres demploi projets létranger voyage études emplois,projet detudes,false,false,transport,machine a laver semi automatique,locataire,1,,bus,false
2098,6251913ecb2dac0020ad9c92,"c, sfaxien",femme,,sfax,collège,danse,comédie,facebook instagram tik tok snapshat,entre 650 1200 dtn mois,false,false,activités sportives sortie entre amis,oui,chanel saint laurent dior louis vuitton,activités sportives tvjeux vidéos internet sortie entre amis,etudesformations sport losirs projets létranger voyage études emplois,projet particulier,false,false,évènements culturels espaces jeunes sécurité structure sportives,climatiseur,propiétaire,aucune,"chez, parent",,false
2099,6206df3fb872f7001f7ea0cf,,homme,,tunis,,,science fiction,facebook,inferieur 400 dtn mois,false,false,tvjeux vidéos internet,oui,nike lacoste bos prada,internet,etudesformations,projet particulier,false,false,sécurité,aucun,locataire,aucune,,voiture,
2100,620ffc02a2acb3001faf0103,tunis,femme,entre 25 34 an,nabeul,salariée,,comédie,facebook instagram tik tok snapshat,entre 1800 3000 dtn mois,,true,tvjeux vidéos internet sortie entre amis,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,projet professionnel,true,true,espaces jeunes instance donner avis lieux où s’informer lieux où demander conseils,machine a laver automatique,propiétaire,1,"chez, parent",taxi,true
2101,620826835938d60029392e81,,femme,entre 18 24 an,tunis,luniversité,,romantique,facebook instagram tik tok snapshat,entre 1800 3000 dtn mois,true,false,activités sportives,non,chanel saint laurent dior louis vuitton,internet,etudesformations offres demploi métiers santé sport losirs vie pratique transport horaires d’ouverture différentes structure,voyage,false,false,évènements culturels,machine a laver automatique,locataire,aucune,"chez, parent",metro,true
2102,625be56744aeab002069ff1e,sahel,femme,entre 18 24 an,mahdia,,,action,tik tok facebook,entre 650 1200 dtn mois,true,false,internet,oui,chanel saint laurent dior louis vuitton,internet,offres demploi,voyage,true,true,autre,aucun,propiétaire,aucune,"chez, parent",bus,true
2103,6208f14bf75cbe001f0a5c33,tunis,homme,entre 18 24 an,tunis,luniversité,football,action,facebook,inferieur 400 dtn mois,,false,internet,oui,chanel saint laurent dior louis vuitton,activités sportives,sport losirs,projet particulier,true,true,transport,aucun,propiétaire,aucune,"chez, parent",bus,
2104,620ce167712bb4002a6335e6,tunis,homme,entre 18 24 an,nabeul,luniversité,football,comédie,facebook instagram snapshat tik tok,inferieur 400 dtn mois,true,true,autre,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos,projets létranger voyage études emplois,projet professionnel,true,true,évènements culturels transport espaces jeunes,aucun,propiétaire,1,,voiture,true
